,id,id_depto,jardin,primaria,secundaria
1075,020121401,02000,1,0,0
1076,020121500,02000,0,0,1
1077,020121600,02000,0,1,0
1078,020121700,02000,1,1,1
1079,020121800,02000,1,1,1
1080,020122000,02000,1,1,1
1081,020122100,02000,1,1,1
1082,020122200,02000,0,1,0
1083,020122400,02000,0,1,0
1084,020122500,02000,1,1,1
1085,020122800,02000,0,1,0
1086,020122900,02000,1,1,1
1087,020123000,02000,0,1,0
1088,020123100,02000,0,1,0
1089,020123200,02000,0,1,0
1090,020123300,02000,1,1,1
1091,020123400,02000,0,1,0
1094,020123700,02000,0,0,1
1095,020123900,02000,1,1,1
1096,020124000,02000,0,0,1
1098,020124300,02000,0,0,1
1099,020124500,02000,0,1,0
1100,020124700,02000,0,1,0
1101,020124800,02000,1,1,1
1102,020125000,02000,0,1,0
1103,020125100,02000,1,1,1
1104,020125200,02000,1,1,1
1105,020125300,02000,0,1,0
1106,020125400,02000,0,0,1
1107,020125500,02000,0,0,1
1108,020125600,02000,1,0,1
1109,020126000,02000,0,0,1
1110,020126100,02000,0,0,1
1111,020126200,02000,0,0,1
1112,020126300,02000,0,0,1
1113,020126400,02000,0,0,1
1114,020126500,02000,0,0,1
1115,020126600,02000,1,1,1
1116,020126700,02000,0,1,0
1117,020126800,02000,1,1,1
1118,020126900,02000,1,1,1
1119,020127000,02000,1,1,1
1120,020127100,02000,0,1,0
1121,020127200,02000,0,0,1
1122,020127300,02000,1,0,0
1123,020127600,02000,1,1,1
1124,020127800,02000,1,0,0
1125,020127802,02000,1,0,0
1126,020127900,02000,0,0,1
1127,020128000,02000,1,1,1
1128,020128100,02000,0,1,0
1131,020128400,02000,0,1,0
1134,020128700,02000,0,1,0
1135,020128800,02000,0,1,0
1137,020129000,02000,1,1,1
1138,020129100,02000,0,0,1
1139,020129200,02000,0,0,1
1140,020129400,02000,0,0,1
1141,020129500,02000,1,0,0
1142,020129600,02000,1,0,1
1143,020129700,02000,1,1,1
1144,020129800,02000,0,1,0
1145,020129900,02000,1,1,1
1146,020130000,02000,1,1,1
1147,020130100,02000,0,0,1
1148,020130200,02000,0,0,1
1149,020130300,02000,0,1,0
1150,020130400,02000,1,1,1
1151,020130500,02000,1,1,1
1152,020130600,02000,1,1,1
1153,020130700,02000,1,0,0
1154,020130705,02000,1,0,0
1155,020130706,02000,1,0,0
1156,020130707,02000,1,0,0
1157,020130708,02000,1,0,0
1158,020130800,02000,0,0,1
1159,020130900,02000,1,0,0
1160,020131000,02000,1,0,1
1161,020131100,02000,1,0,0
1162,020131200,02000,0,0,1
1163,020131300,02000,1,0,0
1164,020131400,02000,1,1,1
1165,020131800,02000,0,1,0
1166,020131900,02000,1,1,1
1167,020132000,02000,0,0,1
1168,020132100,02000,0,0,1
1169,020132200,02000,0,0,1
1170,020132300,02000,1,1,1
1171,020132500,02000,1,0,0
1172,020132501,02000,1,0,0
1173,020132502,02000,1,0,0
1174,020132503,02000,1,0,0
1175,020132600,02000,0,0,1
1177,020132800,02000,1,1,1
1178,020132801,02000,0,1,0
1179,020132900,02000,0,1,0
1180,020132901,02000,1,0,0
1181,020133000,02000,0,0,1
1182,020133100,02000,0,1,0
1183,020133200,02000,0,1,0
1184,020133400,02000,1,1,1
1185,020133500,02000,1,1,1
1186,020133600,02000,0,1,0
1187,020133700,02000,1,1,1
1188,020133900,02000,1,1,1
1189,020134000,02000,0,0,1
1190,020134100,02000,1,0,1
1191,020134200,02000,1,1,1
1192,020134300,02000,0,0,1
1193,020134400,02000,0,0,1
1194,020134500,02000,0,1,1
1195,020134600,02000,1,1,1
1196,020134700,02000,0,0,1
1197,020134800,02000,0,1,0
1200,020135100,02000,0,0,1
1201,020135200,02000,0,1,0
1202,020135300,02000,0,0,1
1203,020135400,02000,0,0,1
1204,020135500,02000,0,0,1
1205,020135700,02000,0,0,1
1207,020136000,02000,0,1,0
1208,020136100,02000,0,1,0
1209,020136400,02000,0,0,1
1210,020136500,02000,0,0,1
1211,020136600,02000,0,0,1
1212,020136700,02000,0,0,1
1213,020136800,02000,0,0,1
1214,020136900,02000,1,0,0
1215,020136901,02000,1,0,0
1216,020136902,02000,1,0,0
1217,020136903,02000,1,0,0
1218,020137000,02000,1,1,1
1219,020137100,02000,1,0,0
1220,020137200,02000,1,0,0
1221,020137201,02000,1,0,0
1222,020137202,02000,1,0,0
1223,020137203,02000,1,0,0
1224,020137300,02000,1,1,1
1225,020137400,02000,0,0,1
1226,020137500,02000,0,0,1
1227,020137800,02000,0,1,0
1228,020138100,02000,1,1,1
1229,020138400,02000,0,1,0
1230,020138600,02000,0,1,0
1231,020138601,02000,0,0,1
1232,020138602,02000,1,0,0
1235,020139100,02000,1,1,1
1236,020139200,02000,0,0,1
1237,020139300,02000,0,1,0
1238,020139400,02000,0,0,1
1239,020139500,02000,0,0,1
1240,020139700,02000,1,1,1
1241,020139800,02000,0,0,1
1242,020139900,02000,0,0,1
1243,020140000,02000,1,0,0
1244,020140100,02000,0,0,1
1245,020140200,02000,0,0,1
1246,020140300,02000,1,0,1
1247,020140400,02000,1,1,1
1248,020140500,02000,1,0,0
1249,020140600,02000,1,0,1
1250,020140800,02000,1,1,1
1251,020140900,02000,1,0,0
1252,020140903,02000,1,0,0
1253,020140905,02000,1,0,0
1254,020141000,02000,0,1,0
1255,020141100,02000,0,1,0
1258,020141400,02000,0,1,0
1260,020141600,02000,0,1,0
1263,020141900,02000,0,1,0
1264,020142000,02000,0,1,0
1265,020142200,02000,0,1,0
1268,020143100,02000,1,1,1
1269,020143200,02000,0,1,0
1270,020143300,02000,0,0,1
1271,020143400,02000,0,0,1
1272,020143500,02000,0,0,1
1273,020143600,02000,0,0,1
1274,020144000,02000,1,0,0
1275,020144100,02000,1,0,0
1276,020144101,02000,1,0,0
1277,020144102,02000,1,0,0
1278,020144103,02000,1,0,0
1279,020144200,02000,0,0,1
1281,020144600,02000,0,1,0
1283,020144800,02000,0,1,0
1284,020144900,02000,0,0,1
1286,020145300,02000,0,1,0
1288,020145600,02000,0,1,0
1289,020145700,02000,0,1,0
1291,020145900,02000,0,1,0
1298,020146700,02000,0,1,0
1299,020146800,02000,0,0,1
1300,020146900,02000,1,0,0
1301,020147100,02000,1,0,0
1302,020147101,02000,1,0,0
1303,020147200,02000,1,1,1
1304,020147300,02000,1,1,1
1305,020147400,02000,1,1,1
1306,020147500,02000,0,1,0
1307,020147600,02000,1,1,1
1309,020147800,02000,1,0,0
1310,020147801,02000,1,0,0
1311,020147802,02000,1,0,0
1312,020147900,02000,1,1,1
1313,020148000,02000,1,1,1
1314,020148200,02000,1,1,1
1315,020148300,02000,1,1,1
1316,020148500,02000,1,1,1
1317,020148600,02000,0,0,1
1318,020148700,02000,1,0,0
1319,020148900,02000,1,1,1
1320,020149000,02000,1,0,1
1322,020149400,02000,0,1,1
1323,020149600,02000,0,1,0
1324,020149700,02000,0,0,1
1325,020149800,02000,0,0,1
1326,020149900,02000,1,1,1
1327,020150000,02000,0,0,1
1328,020150100,02000,0,1,0
1329,020150400,02000,1,1,1
1330,020150500,02000,0,0,1
1331,020150600,02000,1,1,1
1332,020150700,02000,0,1,0
1333,020150800,02000,1,0,1
1334,020150900,02000,0,0,1
1335,020151000,02000,0,0,1
1336,020151100,02000,1,1,1
1337,020151200,02000,0,1,0
1338,020151300,02000,1,1,1
1339,020151400,02000,1,1,1
1340,020151600,02000,0,0,1
1341,020151700,02000,0,1,0
1342,020151800,02000,1,1,1
1343,020151900,02000,1,1,1
1344,020152000,02000,1,1,1
1345,020152100,02000,0,0,1
1346,020152200,02000,1,0,0
1347,020152201,02000,1,0,0
1348,020152202,02000,1,0,0
1349,020152203,02000,1,0,0
1350,020152204,02000,1,0,0
1351,020152300,02000,0,0,1
1352,020152400,02000,0,1,0
1353,020152500,02000,0,1,0
1354,020152600,02000,0,0,1
1355,020152700,02000,0,1,0
1356,020153000,02000,1,1,1
1357,020153100,02000,0,1,0
1358,020153200,02000,0,0,1
1359,020153300,02000,0,0,1
1360,020153400,02000,1,1,1
1361,020153500,02000,1,0,1
1362,020153600,02000,0,0,1
1364,020153800,02000,1,1,1
1365,020153900,02000,0,0,1
1366,020154000,02000,0,0,1
1367,020154100,02000,0,0,1
1368,020154400,02000,1,0,0
1369,020154401,02000,1,0,0
1370,020154402,02000,1,0,0
1371,020154403,02000,1,0,0
1372,020154500,02000,1,0,0
1373,020154501,02000,1,0,0
1374,020154503,02000,1,0,0
1375,020154600,02000,0,0,1
1377,020154800,02000,0,0,1
1378,020154900,02000,0,0,1
1380,020155100,02000,1,0,0
1381,020155101,02000,1,0,0
1382,020155102,02000,1,0,0
1383,020155200,02000,1,0,0
1384,020155300,02000,0,1,0
1385,020155400,02000,1,0,0
1386,020155401,02000,1,0,0
1387,020155500,02000,0,0,1
1389,020155800,02000,0,1,0
1390,020155900,02000,0,0,1
1392,020156300,02000,1,1,1
1394,020156500,02000,0,0,1
1396,020156700,02000,1,1,1
1397,020156900,02000,1,0,0
1398,020156902,02000,1,0,0
1399,020156903,02000,1,0,0
1400,020157000,02000,0,0,1
1401,020157100,02000,0,0,1
1402,020157200,02000,0,0,1
1403,020157400,02000,1,0,0
1404,020157401,02000,1,0,0
1405,020157402,02000,1,0,0
1406,020157403,02000,1,0,0
1407,020157500,02000,0,0,1
1409,020157700,02000,0,1,0
1411,020158000,02000,0,0,1
1412,020158100,02000,0,0,1
1414,020158300,02000,1,0,0
1415,020158301,02000,1,0,0
1416,020158400,02000,0,0,1
1417,020158500,02000,0,0,1
1418,020158600,02000,1,1,1
1419,020158700,02000,1,0,0
1420,020158701,02000,1,0,0
1421,020158702,02000,1,0,0
1422,020158800,02000,0,0,1
1423,020158900,02000,0,0,1
1424,020159100,02000,0,0,1
1425,020159200,02000,1,0,0
1426,020159201,02000,1,0,0
1427,020159202,02000,1,0,0
1428,020159203,02000,1,0,0
1429,020159204,02000,1,0,0
1430,020159205,02000,1,0,0
1431,020159300,02000,1,0,0
1432,020159301,02000,1,0,0
1433,020159302,02000,1,0,0
1434,020159500,02000,1,0,0
1435,020159502,02000,1,0,0
1436,020159600,02000,1,0,0
1437,020159601,02000,1,0,0
1438,020159602,02000,1,0,0
1439,020159700,02000,1,0,0
1440,020159701,02000,1,0,0
1441,020159702,02000,1,0,0
1442,020159703,02000,1,0,0
1504,020160000,02000,0,0,1
1505,020160100,02000,1,0,0
1506,020160101,02000,1,0,0
1507,020160102,02000,1,0,0
1508,020160200,02000,0,0,1
1509,020160300,02000,0,1,0
1511,020160500,02000,0,1,0
1514,020161000,02000,1,1,1
1515,020161100,02000,1,1,1
1516,020161500,02000,1,0,1
1517,020161600,02000,0,1,0
1518,020161800,02000,0,0,1
1520,020162100,02000,1,0,0
1524,020162700,02000,1,0,0
1525,020162900,02000,1,1,1
1526,020163100,02000,0,1,0
1528,020163700,02000,0,0,1
1529,020163800,02000,1,0,0
1530,020163801,02000,1,0,0
1531,020163802,02000,1,0,0
1532,020163803,02000,1,0,0
1533,020163804,02000,1,0,0
1534,020163900,02000,0,0,1
1535,020164000,02000,0,0,1
1537,020164400,02000,0,1,0
1538,020164600,02000,1,1,1
1539,020164800,02000,0,0,1
1540,020164900,02000,0,1,0
1541,020165000,02000,1,0,0
1543,020165200,02000,0,0,1
1544,020165300,02000,1,0,0
1545,020165301,02000,1,0,0
1546,020165302,02000,1,0,0
1547,020165303,02000,1,0,0
1548,020165600,02000,1,0,1
1549,020165800,02000,1,0,0
1550,020165801,02000,1,0,0
1551,020165802,02000,1,0,0
1552,020165900,02000,0,0,1
1553,020166000,02000,0,0,1
1554,020166100,02000,0,0,1
1555,020166200,02000,0,0,1
1557,020166500,02000,0,0,1
1558,020166600,02000,1,0,0
1559,020166700,02000,0,1,0
1561,020167100,02000,0,1,0
1562,020167300,02000,1,1,1
1563,020167500,02000,1,1,1
1564,020167600,02000,0,0,1
1565,020167700,02000,0,0,1
1566,020167800,02000,0,0,1
1567,020167900,02000,0,0,1
1568,020168000,02000,1,0,1
1569,020168100,02000,1,1,1
1570,020168200,02000,0,0,1
1571,020168300,02000,0,0,1
1572,020168400,02000,1,0,0
1573,020168500,02000,1,1,1
1574,020168600,02000,0,0,1
1575,020168700,02000,0,0,1
1576,020168800,02000,1,1,1
1577,020168900,02000,1,1,1
1578,020169000,02000,1,1,1
1579,020169100,02000,1,1,1
1580,020169200,02000,1,0,0
1581,020169203,02000,1,0,0
1582,020169204,02000,1,0,0
1583,020169300,02000,1,1,1
1584,020169400,02000,0,1,0
1585,020169600,02000,1,1,1
1586,020169700,02000,1,0,0
1587,020169800,02000,0,0,1
1588,020169900,02000,1,1,1
1589,020170000,02000,1,1,1
1590,020170100,02000,0,1,0
1591,020170200,02000,1,1,1
1592,020170300,02000,1,1,1
1593,020170500,02000,1,1,1
1594,020170600,02000,1,0,0
1595,020170601,02000,1,0,0
1596,020170602,02000,1,0,0
1597,020170603,02000,1,0,0
1598,020170900,02000,1,1,1
1600,020171200,02000,0,0,1
1601,020171300,02000,0,0,1
1602,020171700,02000,0,1,0
1604,020171900,02000,0,0,1
1607,020172500,02000,0,1,0
1608,020172700,02000,1,0,0
1609,020172800,02000,1,0,0
1610,020172900,02000,1,0,0
1611,020173000,02000,1,0,0
1612,020173200,02000,1,0,0
1613,020173300,02000,1,0,0
1614,020173600,02000,1,0,1
1615,020173800,02000,0,1,0
1616,020173900,02000,1,0,1
1617,020174400,02000,0,1,0
1618,020174500,02000,0,1,0
1619,020174600,02000,0,1,0
1621,020174800,02000,0,1,0
1622,020175000,02000,1,1,1
1623,020175100,02000,0,0,1
1624,020175300,02000,1,0,1
1625,020175600,02000,1,0,1
1626,020175900,02000,1,0,1
1627,020176000,02000,1,0,0
1628,020176400,02000,1,0,1
1630,020176900,02000,1,0,1
1631,020177500,02000,1,0,1
1632,020177800,02000,0,1,0
1633,020177801,02000,1,0,1
1635,020178100,02000,0,1,0
1636,020178200,02000,1,0,0
1637,020178300,02000,0,1,0
1638,020178400,02000,0,1,0
1639,020178500,02000,1,0,0
1640,020178600,02000,0,1,0
1641,020178700,02000,0,1,0
1642,020178800,02000,0,0,1
1643,020178900,02000,0,1,0
1644,020179200,02000,1,0,1
1645,020179800,02000,0,1,0
1646,020180000,02000,0,1,0
1647,020180300,02000,0,1,0
1648,020180900,02000,1,0,0
1649,020181100,02000,1,0,1
1650,020181200,02000,1,0,1
1652,020181700,02000,1,0,0
1653,020181900,02000,1,0,1
1655,020182200,02000,1,0,1
1656,020182300,02000,0,1,1
1657,020182600,02000,1,1,1
1659,020183200,02000,0,1,0
1660,020183300,02000,0,1,0
1661,020183400,02000,0,1,0
1663,020183800,02000,1,0,0
1664,020183900,02000,0,0,1
1665,020184000,02000,0,0,1
1666,020184100,02000,1,0,0
1741,020184900,02000,0,1,0
1742,020185000,02000,1,0,1
1743,020185100,02000,1,0,0
1744,020185200,02000,1,0,0
1745,020185300,02000,0,1,0
1746,020185600,02000,1,0,0
1747,020185601,02000,0,1,0
1748,020185700,02000,1,0,0
1749,020185900,02000,0,1,0
1750,020186500,02000,1,0,1
1751,020186800,02000,1,0,1
1752,020186900,02000,1,1,1
1753,020187300,02000,1,0,1
1754,020187700,02000,0,1,0
1755,020188000,02000,0,1,0
1756,020188200,02000,1,0,0
1757,020188300,02000,1,0,1
1758,020188400,02000,1,0,0
1760,020188700,02000,1,0,1
1761,020188800,02000,0,1,0
1762,020188900,02000,0,1,0
1763,020189000,02000,1,0,0
1764,020189100,02000,1,0,0
1765,020189200,02000,1,0,1
1766,020189400,02000,1,0,0
1767,020189500,02000,1,1,1
1768,020189700,02000,1,0,1
1769,020189900,02000,1,0,0
1770,020190000,02000,1,0,0
1771,020190100,02000,1,0,0
1772,020190500,02000,1,0,1
1773,020190600,02000,1,0,1
1774,020190700,02000,1,1,1
1775,020191000,02000,1,0,1
1778,020191900,02000,0,1,0
1779,020192100,02000,0,1,0
1780,020192600,02000,0,1,0
1782,020193200,02000,0,1,0
1804,020195700,02000,1,0,1
1806,020195801,02000,1,0,0
1807,020195802,02000,1,0,0
1808,020195900,02000,0,1,0
1810,020196200,02000,0,1,0
1901,020203600,02000,0,1,0
1904,020204200,02000,1,0,0
1905,020204400,02000,1,0,0
1906,020204700,02000,1,0,0
1907,020205100,02000,1,0,0
1908,020206000,02000,1,0,0
1909,020206100,02000,1,0,0
1910,020206200,02000,1,0,0
1911,020206300,02000,1,0,0
1912,020207200,02000,0,1,0
1913,020207400,02000,1,0,1
1914,020207500,02000,1,0,0
1915,020207800,02000,0,1,0
1916,020207900,02000,0,1,0
1917,020208200,02000,0,1,0
1918,020208300,02000,0,1,0
1919,020208500,02000,0,1,0
1920,020208700,02000,0,1,0
1921,020208800,02000,0,1,0
1922,020208900,02000,0,1,0
1923,020209000,02000,1,0,0
1925,020209300,02000,1,0,1
1927,020209800,02000,0,1,0
1928,020209900,02000,1,0,0
1929,020210100,02000,1,1,1
1931,020211400,02000,0,1,0
1932,020211500,02000,0,1,0
1933,020211800,02000,0,1,0
1934,020212000,02000,0,1,0
1935,020212700,02000,1,1,1
1937,020213200,02000,1,0,0
1938,020213400,02000,0,1,0
1939,020213500,02000,0,1,0
1941,020213900,02000,0,0,1
1942,020214000,02000,1,0,0
1943,020214100,02000,0,0,1
1944,020214300,02000,1,1,1
1969,020217800,02000,1,0,1
1970,020218000,02000,1,0,0
1971,020218600,02000,0,1,0
1972,020218700,02000,0,1,0
1973,020219100,02000,0,1,0
1974,020219300,02000,0,1,0
1975,020219600,02000,1,1,1
1976,020219900,02000,1,0,0
1977,020220000,02000,1,0,0
1978,020220100,02000,1,0,0
1979,020220200,02000,1,0,0
1980,020220300,02000,1,0,0
1981,020220400,02000,1,0,0
1982,020220500,02000,1,0,0
1983,020220600,02000,1,0,0
1984,020220700,02000,1,0,0
1985,020220800,02000,1,0,0
1986,020220900,02000,1,0,0
1987,020221000,02000,1,0,0
1988,020221100,02000,1,0,0
1989,020221200,02000,1,0,0
1990,020221300,02000,1,0,0
1991,020221400,02000,1,0,1
1992,020221500,02000,0,1,0
1993,020221600,02000,1,0,0
1994,020221700,02000,1,0,1
1995,020221800,02000,1,0,0
1998,020222400,02000,1,1,1
2001,020223700,02000,0,1,0
2002,020223800,02000,1,0,0
2003,020223900,02000,0,1,0
2004,020224200,02000,0,1,0
2006,020224400,02000,1,1,1
2007,020224600,02000,1,0,1
2008,020225000,02000,0,1,0
2009,020225200,02000,0,1,0
2012,020227000,02000,1,0,0
2013,020227100,02000,1,0,0
2014,020227200,02000,1,0,0
2015,020227400,02000,0,0,1
2016,020227500,02000,0,1,0
2020,020227800,02000,0,0,1
2021,020227900,02000,0,0,1
2022,020228200,02000,1,1,1
2023,020228300,02000,0,1,1
2024,020228400,02000,1,0,1
2025,020228700,02000,0,1,0
2026,020229500,02000,0,1,0
2027,020229600,02000,0,1,0
2028,020230100,02000,0,1,0
2033,020230700,02000,1,0,0
2034,020230800,02000,1,0,0
2035,020230900,02000,1,0,0
2036,020232400,02000,0,1,0
2037,020232700,02000,0,1,0
2038,020232800,02000,0,1,0
2039,020232900,02000,1,0,0
2040,020233000,02000,0,1,0
2041,020233100,02000,0,1,0
2042,020233300,02000,0,1,0
2043,020233400,02000,1,0,0
2044,020233500,02000,0,1,0
2045,020233600,02000,0,1,0
2046,020233800,02000,0,1,0
2047,020234100,02000,0,1,0
2048,020234300,02000,0,1,0
2049,020234400,02000,0,1,0
2050,020234600,02000,0,1,0
2054,020235000,02000,0,1,0
2064,020236200,02000,1,0,1
2118,020236700,02000,0,1,0
2119,020236800,02000,0,1,0
2120,020236900,02000,0,1,0
2121,020237000,02000,0,1,0
2122,020237300,02000,1,0,0
2123,020237400,02000,1,0,1
2124,020237600,02000,0,1,0
2126,020237800,02000,0,1,0
2127,020237900,02000,0,1,0
2128,020238000,02000,0,1,0
2129,020238700,02000,1,0,0
2130,020238900,02000,1,0,0
2142,020239800,02000,0,1,0
2145,020240100,02000,1,0,0
2146,020240200,02000,1,0,0
2147,020240300,02000,1,0,0
2153,020240900,02000,1,0,1
2155,020241200,02000,0,1,0
2156,020241800,02000,0,1,0
2157,020241900,02000,1,0,0
2158,020242000,02000,0,1,0
2166,020243500,02000,0,1,0
2172,020243800,02000,1,0,0
2173,020243801,02000,1,0,0
2174,020243900,02000,1,0,0
2175,020244000,02000,1,0,0
2176,020244100,02000,1,0,0
2177,020244101,02000,1,0,0
2178,020244200,02000,0,1,0
2179,020244300,02000,0,1,0
2180,020244400,02000,1,0,0
2181,020244401,02000,1,0,0
2183,020244800,02000,0,1,0
2184,020244900,02000,0,1,0
2185,020245000,02000,0,1,0
2186,020245200,02000,0,1,0
2187,020245300,02000,0,1,0
2188,020245500,02000,0,1,0
2226,020246400,02000,0,1,0
2227,020246500,02000,0,0,1
2228,020246600,02000,1,0,0
2229,020246700,02000,1,0,0
2230,020246900,02000,1,0,0
2231,020247000,02000,1,0,0
2236,020247500,02000,0,1,0
2237,020247600,02000,0,1,0
2238,020247700,02000,0,1,0
2239,020248200,02000,0,1,0
2240,020248400,02000,0,1,0
2241,020248800,02000,1,0,0
2252,020250300,02000,0,1,0
2253,020250400,02000,0,1,0
2254,020250500,02000,0,1,0
2256,020250700,02000,1,0,0
2257,020250800,02000,1,0,0
2258,020250900,02000,1,0,0
2260,020251100,02000,1,0,1
2265,020252500,02000,1,0,0
2309,020260500,02000,1,0,0
2314,020261700,02000,1,0,0
2335,020265200,02000,1,0,0
2385,020273700,02000,0,1,0
2387,020273900,02000,0,1,0
2388,020274000,02000,1,0,0
2389,020274204,02000,0,1,0
2390,020274214,02000,0,1,0
2400,020274500,02000,1,0,0
2401,020274700,02000,0,1,0
2402,020274800,02000,0,0,1
2405,020275200,02000,0,1,0
2423,020278700,02000,0,1,0
2426,020279300,02000,1,1,1
2431,020280000,02000,1,0,0
2432,020280100,02000,1,1,1
2433,020280200,02000,1,0,0
2434,020280300,02000,1,0,0
2435,020280301,02000,1,0,0
2436,020280400,02000,1,0,0
2441,020281000,02000,0,0,1
2443,020281400,02000,1,0,0
2444,020281500,02000,0,1,1
2445,020281600,02000,1,0,0
2446,020281700,02000,0,1,0
2447,020282000,02000,0,1,0
2448,020282100,02000,0,1,0
2449,020282200,02000,0,1,0
2450,020282300,02000,0,1,0
2451,020282400,02000,1,0,1
2452,020282500,02000,1,1,1
2454,020282700,02000,1,1,1
2455,020282800,02000,1,0,0
2456,020283000,02000,0,1,0
2457,020283100,02000,0,1,0
2468,020285000,02000,0,1,0
2474,020285800,02000,0,1,0
2475,020286200,02000,0,1,0
2483,020287100,02000,1,0,0
2487,020287500,02000,0,1,0
2488,020287600,02000,1,0,0
2491,020288100,02000,0,1,0
2492,020288500,02000,0,1,0
2493,020288700,02000,0,1,0
2497,020290200,02000,1,0,0
2498,020290300,02000,0,1,0
2499,020290400,02000,0,1,0
2500,020290500,02000,0,1,0
2501,020290700,02000,1,0,0
2503,020290900,02000,0,1,0
2504,020291000,02000,0,1,0
2505,020291100,02000,0,1,0
2506,020291500,02000,1,0,0
2507,020291700,02000,1,0,0
2513,020292900,02000,1,0,1
2516,020293200,02000,1,0,0
2517,020293400,02000,1,0,0
2526,020294100,02000,1,0,0
2527,020294200,02000,1,0,0
2528,020294300,02000,0,0,1
2529,020294400,02000,1,1,1
2532,020294800,02000,1,0,0
2533,020294900,02000,1,0,0
2534,020295000,02000,1,0,0
2535,020295100,02000,0,1,0
2536,020295200,02000,1,0,0
2537,020295300,02000,1,0,0
2538,020295400,02000,0,1,0
2539,020295500,02000,1,0,0
2544,020296100,02000,1,0,0
2547,020296700,02000,1,0,0
2553,020297500,02000,1,0,0
2557,020298100,02000,1,0,0
2558,020298200,02000,1,0,0
2559,020298300,02000,1,0,1
2560,020298400,02000,1,0,0
2561,020298500,02000,1,0,0
2562,020298600,02000,0,1,0
2563,020298700,02000,0,1,0
2564,020298900,02000,0,0,1
2566,020299100,02000,1,0,0
2567,020299300,02000,0,1,0
2568,020299400,02000,0,1,0
2569,020299500,02000,0,1,0
2570,020299600,02000,0,1,0
2571,020299700,02000,0,1,0
2574,020300100,02000,0,1,0
2575,020300101,02000,1,0,0
2578,020300400,02000,1,0,0
2579,020300700,02000,1,0,0
2582,020301000,02000,0,0,1
2583,020301001,02000,1,0,0
2584,020301100,02000,1,1,0
2591,020301800,02000,0,1,0
2595,020302500,02000,1,0,0
2596,020302700,02000,0,1,0
2616,020302800,02000,0,1,0
2642,020302900,02000,0,1,0
2643,020303000,02000,0,1,0
2644,020303100,02000,0,1,0
2645,020303200,02000,0,1,0
2646,020303300,02000,0,1,0
2647,020303400,02000,0,1,0
2648,020303500,02000,0,1,0
2650,020303700,02000,1,0,0
2651,020303800,02000,1,0,0
